VC name,VC linkedin
Shima Capital,https://www.linkedin.com/company/shima-capital
Shine Capital,https://www.linkedin.com/company/shinecapital
Shinhan Capital,https://www.linkedin.com/company/shinhan-capital-co-ltd-/about/
Shinhan Venture Investment,https://linkedin.com/company/shinhan-securities-silicon-valley
Shizen Capital,https://www.linkedin.com/company/shizen
Shorooq Partners,https://www.linkedin.com/company/shorooqpartners
Shruti Gandhi,http://www.linkedin.com/in/shrutigandhi
Side Door Ventures,https://www.linkedin.com/company/side-door-ventures
Sidharth Malik,https://www.linkedin.com/in/sidharthmalik
Sierra Ventures,http://www.linkedin.com/company/sierra-ventures
Signal Peak Ventures,http://www.linkedin.com/company/signal-peak-ventures
Simma Capital,https://www.linkedin.com/company/simma-capital
Simplex Investments,https://www.linkedin.com/company/simplex-investments
Sina Kian,https://www.linkedin.com/in/sina-kian-5292073/
Singularity Capital,https://www.linkedin.com/company/singularity-capital-management-llc/
SixThirty,https://www.linkedin.com/company/sixthirty-global-fintech-seed-fund/
Sjuul AltCryptoGems,https://linkedin.com/company/metaverse-space
Skalata,https://www.linkedin.com/company/skalata/
Skandalaris Center for Interdisciplinary Innovation and Entrepreneurship,https://www.linkedin.com/company/washington-university-in-st-louis
SkyDeck Berkeley,https://www.linkedin.com/company/skydeck-berkeley
Skybridge Group,https://linkedin.com/company/skybridge-group
Skyland Ventures,https://www.linkedin.com/company/skyland-ventures/about/
Skynet Trading,https://www.linkedin.com/company/skynet-trading/
Skyview Fund,https://www.linkedin.com/company/skyviewfund
Smokey The Bera,https://linkedin.com/company/smokey-zone-llc
Social Ventures Zone,https://www.linkedin.com/company/social-ventures-zone/
Society of Entertainment,https://www.linkedin.com/company/society-of-entertainment
Solana Foundation,https://www.linkedin.com/company/solana-foundation
Solana Ventures,https://linkedin.com/company/solanalabs
Soma Capital,https://www.linkedin.com/company/somacapital
Sondergaard Group,https://linkedin.com/company/sondergaard-accountants
Sopoong Ventures,https://www.linkedin.com/company/sopoong
Southern Education Foundation,https://www.linkedin.com/company/southern-education-foundation
Spark Capital,http://www.linkedin.com/company/spark-capital-llc
Spark Digital Capital,https://www.linkedin.com/company/spark-digital-capital/
SparkLabs Group,https://www.linkedin.com/company/sparklabs-group/
Spartan,https://www.linkedin.com/company/spartan-companies-llc/
Spartan Labs,https://linkedin.com/company/spartan-labs-inc
Spatial Capital,https://www.linkedin.com/company/spatialcapital
Speciale Invest,https://www.linkedin.com/in/visheshraj
Spero Ventures,https://www.linkedin.com/company/speroventures/
Spicy Capital,https://www.linkedin.com/company/spicy-capital
Spring Camp,https://www.linkedin.com/company/springcamp/
Spring Impact Capital,https://www.linkedin.com/company/spring-impact-captial/
SpringTide Ventures,https://www.linkedin.com/company/springtide-capital-management
SpringTime Ventures,https://www.linkedin.com/company/10889855/
Sprout Fund LP,https://www.linkedin.com/company/sprout-fund-lp/
Sputnik ATX,https://www.linkedin.com/company/25023906/
Square Deal Capital,https://linkedin.com/company/square-deal-investments
St Baker’s Energy Innovation Fund,https://www.linkedin.com/company/st-baker-energy-innovation-fund
St. Elizabeth Healthcare,https://www.linkedin.com/company/32469
Staircase Ventures,https://www.linkedin.com/company/staircase-ventures
StandUp Ventures,https://www.linkedin.com/company/standup-ventures
Stanford GSB Impact Fund,https://www.linkedin.com/company/stanford-gsb-impact-fund/
Star Ventures,https://linkedin.com/company/star-ventures
Starship Ventures,https://www.linkedin.com/company/70534518
Startmate,https://www.linkedin.com/company/startmate
Startupbootcamp Australia,https://www.linkedin.com/showcase/startupbootcamp-australia
Stateless Ventures,https://www.linkedin.com/company/statelessventures/
Stellaris Venture Partners,https://www.linkedin.com/company/stellaris-venture-partners/
Steve Kokinos,https://www.linkedin.com/in/steven-kokinos-79b2/
Steven Bartel,https://www.linkedin.com/in/steve-bartel/
Stone Bridge Ventures,https://www.linkedin.com/company/stonebridge-ventures-inc/
Storytime Capital,https://www.linkedin.com/company/storytime-capital/
Stout Street Capital,https://www.linkedin.com/company/stout-street-capital
Strange Ventures,https://www.linkedin.com/company/strangevc
Strong Ventures,https://www.linkedin.com/company/strong-ventures-llc/about/
Stuart Management LLC,https://linkedin.com/company/stuart-strategic-management-services-llc
Studio-B / Crypto,https://linkedin.com/company/bj-studios
Sugar Capital,https://www.linkedin.com/company/sugarcapital/about/
Sui Generis Partners,https://linkedin.com/company/suigenerisconsulting
Supermorpheus,https://www.linkedin.com/company/supermorpheus/
Supernode Global,https://www.linkedin.com/company/supernodeglobal
Susquehanna International Group (SIG),http://www.linkedin.com/company/susquehanna-international-group-
Sustainable Food Ventures,https://www.linkedin.com/company/sustainable-food-ventures
Suzano Ventures,https://www.linkedin.com/company/suzano-ventures/about
Symbolic Capital,https://www.linkedin.com/company/symbolicvc
Synergis Capital,https://www.linkedin.com/company/synergiscapital
Synergy Ivy Investment,https://linkedin.com/company/ivy-investments
TA Ventures,https://www.linkedin.com/company/ta-ventures/
TBD Angels,https://www.linkedin.com/company/tbdangels/
TFX Capital,https://www.linkedin.com/company/task-force-x-capital-management
TIPS Program,https://www.linkedin.com/company/tips-town/
TRGC,https://www.linkedin.com/company/trgc/
TRICAPITAL,https://www.linkedin.com/company/tricapital/
TYH Ventures,https://linkedin.com/company/tyh-capital
Taihill Venture,https://www.linkedin.com/company/taihill-venture
Taisu Ventures,https://www.linkedin.com/company/taisu-ventures
Takahiro Nagano,https://linkedin.com/company/black-star-international-film-festival
Takeda Digital Ventures,https://www.linkedin.com/company/takeda-pharmaceuticals
Tandem Ventures,https://www.linkedin.com/company/tandem-venture-partners/
Tarun Chitra,https://www.linkedin.com/in/tarunchitra/
Tatsuo Sakamoto,https://www.linkedin.com/in/tatsuosakamoto
Tau Ventures,https://www.linkedin.com/company/tauventures/
Team Ignite Ventures,https://www.linkedin.com/company/team-ignite-ventures/
Teampact ventures,https://www.linkedin.com/company/teampactventures
Techstars,https://www.linkedin.com/company/techstars
Techstars Accelerator,https://linkedin.com/company/techstars
Ted Pillows,https://linkedin.com/company/ted-bed-ead
TenOneTen Ventures,https://www.linkedin.com/company/tenoneten-ventures/
Tenity,https://www.linkedin.com/company/tenity
Tenzing.vc,https://www.linkedin.com/company/tenzing-capital-ventures
Terrence Rohan,https://www.linkedin.com/in/terrencerohan/
Thanks Ventures,https://linkedin.com/company/thankyouventures
That Martini Guy,https://linkedin.com/company/cryptosavingexpert
The 21 Fund,https://www.linkedin.com/company/the-21-fund-gsb/
The Ahimsa Foundation,https://linkedin.com/company/ahimsa-foundation
The Angel Roundtable,https://www.linkedin.com/company/the-angel-roundtable
The BFM Fund,https://www.linkedin.com/company/black-founder-matter
The Builders Fund,https://www.linkedin.com/company/10679433/
The Data Economics Company,https://www.linkedin.com/company/dataeconomics
The DiBari Group,https://www.linkedin.com/company/the-dibari-group/
The E14 Fund,https://www.linkedin.com/company-beta/6183831
The Explorer Fund,https://linkedin.com/company/the-explorer-group-and-fund
The Games Fund,https://www.linkedin.com/company/thegamesfund
The General Partnership,https://www.linkedin.com/company/the-general-partnership/
The Group Ventures,https://www.linkedin.com/company/thegroupinvestments/
The Invention Lab,https://www.linkedin.com/company/the-invention-lab-corp/
The Josephine Collective,https://www.linkedin.com/company/the-josephine-collective
The London Fund,https://www.linkedin.com/company/thelondonfund
The Pearl Fund,https://www.linkedin.com/company/thepearlfund/
The Pitch,https://www.linkedin.com/company/thepitchshow/
The Radical Fund,https://www.linkedin.com/company/the-radical-fund
The Spartan Group,https://www.linkedin.com/company/spartangroup/
The Talent x Opportunity,https://www.linkedin.com/company/andreessen-horowitz
The Venture Reality Fund/VRF,https://www.linkedin.com/company/the-venture-reality-fund-the-vr-fund/
The Wells Investment,https://www.linkedin.com/company/investwells/
The Westly Group,https://www.linkedin.com/company/the-westly-group/
TheVentures,https://www.linkedin.com/company/theventures/
Theory Ventures,https://www.linkedin.com/company/theory-ventures
Thomas Elnick,https://www.linkedin.com/in/thomas-elnick-13121232
Thomas Wolf,https://www.linkedin.com/in/thomas-wolf-a056857
Thrive Capital,https://www.linkedin.com/company/thrive-capital
Titan Capital,https://www.linkedin.com/company/titan-capital-vc/
Toba Capital,http://www.linkedin.com/company/toba-capital
"Tobias ,,",https://linkedin.com/company/tobias-financial-advisors-inc
Tokio Marine Future Fund,https://linkedin.com/company/tokio-marine-holdings
Tokyo Black,https://linkedin.com/company/k5global
Tola Capital,https://www.linkedin.com/company/tola-capital
Tom Hunt,https://linkedin.com/company/tom-hunt/
Tom Peterson,https://www.linkedin.com/in/thpeterson/
Top Knot Ventures,https://www.linkedin.com/company/top-knot-ventures/
Toranomon Impact Capital,https://linkedin.com/company/sdg-impact-japan
Torch Capital,https://www.linkedin.com/company/torch-capital/
Transcend Fund,https://www.linkedin.com/company/transcend-fund/
Transform,https://linkedin.com/company/hr-transform
Transpose Platform Management,https://www.linkedin.com/company/transposevc
Travel Capitalist Ventures **Only Travel/Tourism**,https://www.linkedin.com/company/travel-capitalist-ventures
Treeo VC,https://www.linkedin.com/company/treeo-vc/
Tremplin Capital,https://www.linkedin.com/company/tremplincapital/
Triangle Tweener Fund,https://www.linkedin.com/company/triangle-tweener-fund
Tribune Capital,https://www.linkedin.com/company/tribunecapital/
Trico Ventures,https://linkedin.com/company/trico-communities
Trinity Labs,https://linkedin.com/company/trinity-laboratories
Trousdale Ventures,https://www.linkedin.com/company/trousdaleventuresllc
True Ventures,https://www.linkedin.com/company/true-ventures
Tsuneishi Partners,https://www.linkedin.com/company/tsuneishi
Tuesday Capital,https://www.linkedin.com/company/tuesdaycapital/
Turtle,https://www.linkedin.com/company/turtle-&-hughes/
Twelve Below,https://www.linkedin.com/company/twelve-below-vc/about/
TwentyTwo VC,https://linkedin.com/company/twenty-two-ventures
Twin Oaks Advisors Inc.,https://www.linkedin.com/company/twin-oak-advisors/
Two Sigma Ventures,https://www.linkedin.com/company/two-sigma-ventures
Ty Jerome,https://x.com/tyjerome_
U.S. Venture Sustainability Accelerator,https://linkedin.com/company/gener8tor
UB Ventures,https://www.linkedin.com/company/ub-ventures/
UCeed,https://www.linkedin.com/company/university-of-calgary
UNITED,https://www.linkedin.com/company/%E3%83%A6%E3%83%8A%E3%82%A4%E3%83%86%E3%83%83%E3%83%89%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE
UNTITLED,https://www.linkedin.com/company/untitledltd/about/
UOB Venture,https://linkedin.com/company/uob-asset-management/
UPMC Enterprises,https://www.linkedin.com/company/upmcenterprises
URBAN-X,https://www.linkedin.com/company/urban-x/
UTEC - The University of Tokyo Edge Capital Partners,https://www.linkedin.com/company/1526095/
UTXO Management,https://www.linkedin.com/company/utxo-management/
Ulsan Creative Economy Innovation Center,https://www.linkedin.com/company/cbccei
Ultiverse,https://linkedin.com/company/ultiverse-group
Ulu Ventures,https://www.linkedin.com/company/ulu-ventures
Uncork Capital,https://www.linkedin.com/company/uncorkcapital
Undeterred Capital,https://www.linkedin.com/company/undeterred-capital/
Union Chimique Belge,https://www.linkedin.com/company/ucb-pharma/
Union Square Ventures,https://www.linkedin.com/company/union-square-ventures
University of Tokyo Founders Association Fund,https://linkedin.com/company/utec
Unknown Group,https://www.linkedin.com/company/unknowngroup/about/
Unlock Venture Partners,https://www.linkedin.com/company/unlock-venture-partners/
Unorthodox Ventures,https://www.linkedin.com/company/unorthodoxventures
Unum Ventures,https://linkedin.com/company/unum
Upekkha AI SaaS Accelerator,https://www.linkedin.com/company/upekkha/
Upsparks,https://www.linkedin.com/company/upsparksventures/?originalSubdomain=in
Upstream Ventures,https://www.linkedin.com/company/upstream-ventures/
Usman Ashraf,https://www.linkedin.com/in/usman-ics/
Utiliti Group,https://www.linkedin.com/company/utiliti-group/
VC414,https://www.linkedin.com/company/vc414/
VIGO Ventures,https://www.linkedin.com/company/vigo-ventures
VITALIZE Venture Capital,https://www.linkedin.com/company/vitalizevc
Vader Vader,https://linkedin.com/company/vader-national-electric
Valia Ventures,https://www.linkedin.com/company/valia-investments-inc-/
VanEck,https://www.linkedin.com/company/vaneck
Vela Partners,https://www.linkedin.com/company/vela-partners/
Velocity Digital,https://www.linkedin.com/company/velocity-digital-hq
Venrock,http://www.linkedin.com/company/venrock
VentureSquare,http://www.linkedin.com/company/venturesquare
Ventures Together,https://www.linkedin.com/company/ventures-together/
Veredas Partners,https://linkedin.com/company/veredas-capital-gestao-de-recursos
Veris Ventures,https://www.linkedin.com/company/veris-ventures/
Vertex Ventures Israel,https://www.linkedin.com/company/vertex-ventures-israel/
Vertical Venture Partners,https://www.linkedin.com/in/david-schwab-b9532620/
ViaBTC Capital,https://www.linkedin.com/company/viabtc-capital
Vibhu Mittal,http://www.linkedin.com/in/vibster
Village Global,https://www.linkedin.com/company/18265228/
Viola Ventures,https://www.linkedin.com/company/violaventures
Virescent Ventures,https://www.linkedin.com/company/virescent-ventures/
Virtual Bug,https://linkedin.com/company/bug-games
VistaLabs,https://www.linkedin.com/company/vistalabs/about/
VitalTao Capital,https://linkedin.com/company/vital-capital
Vividthree Productions,https://www.linkedin.com/company/vividthree-productions-pte-ltd/
Voltron Capital,https://www.linkedin.com/company/voltroncapital/
Voyagers,https://www.linkedin.com/company/voyagers-io
W ventures,https://www.linkedin.com/company/wventures/
WERU Investment,https://linkedin.com/company/weru-investment
WS Investment Company,https://linkedin.com/company/ws-investments
Waterdrip Capital,https://www.linkedin.com/company/waterdrip-capital
Wave Digital Assets,https://www.linkedin.com/company/wave-digital-assets
Wavemaker Impact,https://www.linkedin.com/company/wavemaker-impact/about/
Wavey ‎‏‏‎ ‎,https://linkedin.com/company/waveygroup
Web3.com Ventures,https://www.linkedin.com/company/web3-com-ventures
Wedgetail,https://www.linkedin.com/company/wedgetailvc
Weijia Yu,https://www.linkedin.com/in/weijiayu88/
Welcome Bank,https://linkedin.com/company/welcome-bank
WestWave Capital,https://www.linkedin.com/company/westwave/
Wharton Angel Network,https://www.linkedin.com/company/wharton-investment-network
Whistler Capital Partners,https://www.linkedin.com/company/whistler-capital-partners-llc
Will Price,https://linkedin.com/company/will-price-studio
Winthorpe ‎‏‏‎ ‎,https://linkedin.com/company/winthorpe-valentine
Wireframe Ventures,https://www.linkedin.com/company/wireframe-ventures
Wischoff Ventures,https://www.linkedin.com/company/nichole-wischoff
Wisdom Ventures,https://www.linkedin.com/company/wisdom-ventures/
Wollemi,https://www.linkedin.com/company/wollemi-capital/
Woori Technology Investment,https://linkedin.com/company/woori-technology-investment-co-ltd
Wormhole,https://www.linkedin.com/company/wormhole-protocol/
XBTO Group,https://www.linkedin.com/company/xbto/
XBTO Humla Ventures,https://www.linkedin.com/company/humlaventures
XTech Ventures,https://linkedin.com/company/x-tech-ventures
XVC Tech,https://www.linkedin.com/company/xvctech/
Xoogler,https://www.linkedin.com/company/xoogler
Y Combinator,https://www.linkedin.com/school/y-combinator
Y&Archer,https://www.linkedin.com/company/ynarcher/
Y2Z Ventures,https://www.linkedin.com/company/y2z-ventures
YAY Network,http://www.linkedin.com/company/yay-network
YES24.com,https://www.linkedin.com/company/yes24/
YM Capital,https://linkedin.com/company/ym-capital-limited
YQ Jia,https://www.linkedin.com/in/jiayaoqi/?originalSubdomain=sg
Yazawa Ventures,https://linkedin.com/company/eight-roads
Yellow Rocks!,https://www.linkedin.com/company/yellowrocks
Yi Sun,https://linkedin.com/company/china-telecom-corporation-limited
Yishay Harel,https://www.linkedin.com/in/yishayrl
Yoichi Aso,https://linkedin.com/company/idefine501c3
Yoshimura Hideki,https://linkedin.com/company/waso
Yoshua Bengio,https://www.linkedin.com/in/yoshuabengio
Yuhan-Kimberly,https://www.linkedin.com/company/yuhan-kimberly/
Z Fellows,https://www.linkedin.com/school/80045987/
Z Nation Lab,https://www.linkedin.com/company/z-nation-lab/
Z5 Capital,https://www.linkedin.com/company/z5-capital/
ZAKA VC,https://www.linkedin.com/company/zakastartups/
Zac Altman,http://www.linkedin.com/in/zacaltman
Zacua Ventures,https://www.linkedin.com/company/zacua-ventures
Zaheer Ebtikar,https://www.linkedin.com/in/zebtikar/
Zain Ventures,https://linkedin.com/company/zain-ventures
Zaki Manian,https://www.linkedin.com/in/zmanian/
Zeal Capital Partners,https://www.linkedin.com/company/zeal-capital-partners/about/
Zelkova Ventures,https://www.linkedin.com/company/zelkova-ventures/
Zenda,https://www.linkedin.com/company/zendacapital
Zero Knowledge,https://linkedin.com/company/zero-knowledge-consulting
Zero Prime Ventures,https://www.linkedin.com/company/zero-prime-vc
Zeroichi Capital,https://www.linkedin.com/company/zeroichi-capital/
Zetta Venture Partners,https://www.linkedin.com/company/zetta-venture-partners/
Zigg Capital,https://www.linkedin.com/company/zigg-capital/
a16z Scout Fund,https://linkedin.com/company/openscout-co
a16z crypto,https://www.linkedin.com/showcase/a16zcrypto
build3,https://www.linkedin.com/company/build3/
c2tp ‏‏‎ ‎‏‏‎ ‎,https://linkedin.com/company/yieldnest
crypto lso,https://linkedin.com/company/crypto-currency-services-llc
dPixel,https://www.linkedin.com/company/dpixel
eyes,https://linkedin.com/company/foreyes
f7 Ventures,https://www.linkedin.com/company/f7ventures
focal,https://www.linkedin.com/company/focal-vc/
gener8tor,http://www.linkedin.com/company/gener8tor
gener8tor Oklahoma City Investment Accelerator,https://www.linkedin.com/company/gener8tor
gumi Cryptos Capital (gCC),https://www.linkedin.com/company/gumi-cryptos/
i4 Capital,https://www.linkedin.com/company/i4-capital/about/
iSeed Ventures,https://www.linkedin.com/company/iseedventures/
iVentures Asia,https://linkedin.com/company/iventures-asia
monet supply,https://linkedin.com/company/monet-medical-inc-llc
mox capital,https://linkedin.com/company/orbitstartups
sam lessin,https://www.linkedin.com/in/wlessin
stealth.vc,https://www.linkedin.com/company/vcstealth
trader xo,https://linkedin.com/company/xo-shipping
u.ventures,https://www.linkedin.com/company/uventuresfund/
wassie lawyer,https://linkedin.com/company/italy-law-firms
zon (iA/acc),https://linkedin.com/company/dana-farber-cancer-institute
